"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Population density (people per sq. km of land area)","EN.POP.DNST","","125.915909090909","127.979545454545","130.381818181818","132.954545454545","135.575","138.222727272727","140.913636363636","143.581818181818","146.152272727273","148.565909090909","150.768181818182","152.738636363636","154.481818181818","156.034090909091","157.393181818182","158.595454545455","159.597727272727","160.245454545455","160.347727272727","159.775","158.522727272727","156.704545454545","154.45","151.961363636364","149.418181818182","146.829545454545","144.281818181818","142.131818181818","140.834090909091","140.695454545455","141.845454545455","144.168181818182","147.427272727273","151.25","155.338636363636","159.647727272727","164.163636363636","168.65","172.820454545455","176.472727272727","179.481818181818","181.886363636364","183.872727272727","185.722727272727","187.647727272727","189.697727272727","191.811363636364","193.977272727273","196.136363636364","198.256818181818","200.345454545455","202.429545454545","204.511363636364","206.590909090909","208.677272727273","",
"Australia","AUS","Population density (people per sq. km of land area)","EN.POP.DNST","","1.36456529945459","1.39827916118871","1.42535438605626","1.45360113507673","1.48236856149851","1.51660310063392","1.53586816448199","1.56320372805019","1.59626674303269","1.62802806451193","1.68400088515158","1.71524152922953","1.74166590734546","1.78631399450685","1.80844278406206","1.82666649310753","1.84736341980917","1.86897153196308","1.88927795061375","1.91244809497156","1.94303789229788","1.9757103992294","2.00057274514143","2.02335238144826","2.05120862241777","2.08510472124234","2.11706129674707","2.1519857334392","2.18871952410086","2.22135298022728","2.24984705101337","2.2773127839319","2.29970191218776","2.32417375004881","2.35242049906929","2.38353097379691","2.41034585996381","2.43559871392682","2.46358512424664","2.49313356677037","2.52697759785481","2.55800997097223","2.58977129245148","2.61997058172683","2.65477786600367","2.69423219608711","2.71111516082423","2.76599455892116","2.82359449643987","2.86785858401781","2.90798641031983","2.95852205719641","3.00917082123843","3.05386329614829","3.09669656222746","",
"Austria","AUT","Population density (people per sq. km of land area)","EN.POP.DNST","","85.8113223540809","86.3388713974328","86.8952651973844","87.4763986437394","88.0466093485105","88.6663356744975","89.331533058852","89.7965972390409","90.1072293533543","90.4224509566481","90.8268588035844","91.3562727052555","91.8638290142892","92.0203196899976","91.7764955194963","91.6144950351175","91.6496730443207","91.5755025429886","91.4195325744732","91.4196294502301","91.6530636958101","91.7188181157665","91.5707193024946","91.5649551949625","91.6079559215306","91.6661903608622","91.7242189392105","91.8541656575442","92.2689149915234","92.9746912085251","93.9076168563817","94.9468273189634","95.7330225236135","96.1021797045289","96.2494308549285","96.3794744490191","96.4887503027367","96.5946839428433","96.7828045531606","97.0158149673044","97.3879026398644","97.8682126422863","98.3461249697263","98.9581738919835","99.6346451925406","100.128856866069","100.456380634067","100.771343457095","101.035663251714","101.28742536726","101.641731568174","102.114870266735","102.741697059287","103.505386377131","104.678283630018","",
"Azerbaijan","AZE","Population density (people per sq. km of land area)","EN.POP.DNST","","48.4291671172957","50.0806085295072","51.7600370116683","53.4224136895105","55.0339353737818","56.5808068063016","58.0662364661067","59.4947787110807","60.8779456120744","62.2247858009782","63.5359602004398","64.808584784359","66.0449307232897","67.2477979259046","68.4210678106637","69.565713736376","70.6874196378144","71.8007738803369","72.9241741471094","74.0712835117824","75.2483506975738","76.4541980604924","77.6857493060312","78.9364793251379","80.2012449379333","81.4733768340603","82.7526587115613","84.0469976086617","85.367869545886","86.0280952209284","87.3739740677986","88.7078361392504","90.0657317615391","91.2914428542245","92.3489190910511","93.2862275736929","94.1904899239338","95.2317912675107","96.5207665800133","97.434779976999","98.1937920681807","98.9124645960929","99.6237235638581","100.475372556609","101.522501814662","102.672531674674","103.853368672016","106.059762547351","108.291290455327","109.542344173442","110.976336228798","112.460790244139","113.923480806688","115.348813858679","116.731076781631","",
"Burundi","BDI","Population density (people per sq. km of land area)","EN.POP.DNST","","110.606503115265","112.714563862928","114.910552959502","117.28804517134","119.90007788162","122.814602803738","125.978387850467","129.178933021807","132.124182242991","134.622780373832","136.588512461059","138.136098130841","139.523052959502","141.115771028037","143.185007788162","145.821495327103","148.967445482866","152.564875389408","156.50027258567","160.690965732087","165.096300623053","169.747741433022","174.71234423676","180.086331775701","185.913473520249","192.228543613707","198.932281931464","205.769976635514","212.401674454829","218.580257009346","224.276830218069","229.561176012461","234.419820872274","238.864524922118","242.952881619938","246.628309968847","250.015459501558","253.579439252336","257.932515576324","263.515303738318","270.510903426791","278.81300623053","288.209306853583","298.34941588785","308.964680685358","320.018302180685","331.564563862928","343.527842679128","355.832788161994","368.423559190031","381.236409657321","394.259034267913","407.552920560748","421.217289719626","435.316238317757","",
"Belgium","BEL","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.548546895641","339.71499339498","341.241248348745","342.672820343461","344.159081902246","346.057364597094","348.347357992074","350.914795244386","353.697919418758","356.555250990753","359.827807133421","364.85284015852","367.51142668428","369.313639365918","370.911922060766","371.51321003963","",
"Benin","BEN","Population density (people per sq. km of land area)","EN.POP.DNST","","21.8694749911316","22.1996452642781","22.5552944306492","22.9368747782902","23.3448031216744","23.7795494856332","24.2413089748138","24.7299663001064","25.2452288045406","25.7872383824051","26.3563409010287","26.9537069882937","27.5813586378148","28.2418144732175","28.9372029088329","29.6692178077332","30.4386484568996","31.2457431713374","32.0903600567577","32.9728981908478","33.8968251152891","34.8648013479957","35.8757715501951","36.9277048598794","38.0211333806314","39.1490776871231","40.316920893934","41.5517470734303","42.8896771904931","44.3532369634622","45.9606686768358","47.6962220645619","49.5070947144377","51.3195636750621","53.0831677899965","54.7740156083718","56.4145175594182","58.0568730046116","59.7773235189784","61.6297091167081","63.6299308265342","65.7568641362185","67.9822720822987","70.2624689606243","72.5644022703086","74.8822011351543","77.222747428166","79.5807467186946","81.9526605179142","84.3366264632849","86.7274831500532","89.1255054984037","91.5416105001774","93.9915040794608","96.4865998581057","",
"Burkina Faso","BFA","Population density (people per sq. km of land area)","EN.POP.DNST","","17.8895394736842","18.1298428362573","18.3765277777778","18.6363011695906","18.9139948830409","19.2118530701754","19.528581871345","19.8612573099415","20.2053070175439","20.5577375730994","20.9187828947368","21.2908296783626","21.6757565789474","22.0761842105263","22.4946929824561","22.9314217836257","23.3879276315789","23.8699561403509","24.3847185672515","24.9372807017544","25.530548245614","26.163216374269","26.8308004385965","27.5264766081871","28.2452923976608","28.9864400584795","29.7517397660819","30.5420540935673","31.359009502924","32.2040679824561","33.0778143274854","33.9806871345029","34.914009502924","35.8793347953216","36.878201754386","37.9123135964912","38.9831176900585","40.0917141812865","41.2390935672515","42.4266959064327","43.6540204678363","44.9231871345029","46.2412134502924","47.6171016081871","49.0567580409357","50.5635782163743","52.1345102339181","53.7610051169591","55.4307602339181","57.1347441520468","58.8700694444444","60.6389364035088","62.4435453216374","64.2880043859649","66.1753289473684","",
"Bangladesh","BGD","Population density (people per sq. km of land area)","EN.POP.DNST","","380.991088576477","392.030452485212","403.56914035492","415.836137358838","428.939233310287","443.078505031881","458.057109933164","473.11607897365","487.22877775217","499.721141584082","510.236229545978","519.155611892141","527.452346930936","536.513482369209","547.339271721595","560.268925251594","575.005500499347","591.137573941768","607.989144964277","625.0608896059","642.233863409388","659.662195590382","677.431136206499","695.702081892909","714.566966274871","734.046231850657","754.008312207114","774.214880540831","794.350241991242","814.190182069601","833.599746485365","852.634700775908","871.493846508412","890.479449950065","909.793101329031","929.454743796574","949.328624106937","969.26774986556","989.06255665668","1008.53298763156","1027.70272720289","1046.54264423446","1064.76280248905","1081.9988169317","1098.02549742644","1112.69292463701","1126.16337865868","1138.91428900668","1151.61585618806","1164.75975263117","1178.50205116386","1192.72787124529","1207.32422217101","1222.07507874318","1236.81064761466","",
"Bulgaria","BGR","Population density (people per sq. km of land area)","EN.POP.DNST","","71.798951459821","72.4301364910061","73.0194793455663","73.6178251830426","74.1586188194884","74.6457290065986","75.1172918738136","75.6540088583567","76.2376570550484","76.7384434601826","77.1616650094911","77.5214679562506","77.9261231130796","78.4483865136039","78.8280032540902","79.1701979571545","79.5822380909337","79.6712645756124","79.7789026484679","80.1006508180421","80.3680466419597","80.6061375757028","80.8075386423212","80.9968272620446","80.9956340956341","80.9741571002441","81.0933652716261","81.1845430714996","80.2401880141011","78.8058302449607","78.0291693030823","77.1957335261683","76.5824188737232","76.3227967097532","75.9836120401338","75.5927506101419","75.1339419687246","74.6342402603272","74.216975503932","73.8513242339329","72.3957516044473","72.0327297794118","71.4841132665257","70.953107760206","70.4986377025037","69.9716652858326","69.4718534204954","68.98592210662","68.5744565217391","68.1245302137067","67.6890935887988","67.2981577008106","66.922577376566","66.5432756079587","66.1200350036846","",
"Bahrain","BHR","Population density (people per sq. km of land area)","EN.POP.DNST","","243.368115942029","250.879710144928","258.040579710145","264.889855072464","271.51884057971","277.944927536232","284.352173913043","291.236231884058","299.230434782609","308.84347826087","320.011594202899","332.736231884058","347.623188405797","365.41884057971","386.501449275362","411.366666666667","439.472463768116","468.85652173913","496.853623188406","521.597101449275","542.210144927536","559.347826086957","574.560869565217","590.178260869565","607.86231884058","628.242028985507","650.715942028986","674.253623188406","697.284057971014","718.759420289855","738.628985507246","736.264788732394","754.495774647887","773.452112676056","793.985915492958","816.697183098591","842.019718309859","870.498591549296","902.681690140845","939.232394366197","978.722535211268","1021.64084507042","1057.77083333333","1106.83424657534","1171.64054054054","1271.36216216216","1368.75733333333","1468.12763157895","1574.70263157895","1655.27427821522","1702.75619295958","1731.91818181818","1752.5025974026","1766.44617380026","1786.29961089494","",
"Bahamas, The","BHS","Population density (people per sq. km of land area)","EN.POP.DNST","","11.4993006993007","12.0962037962038","12.7203796203796","13.3563436563437","13.9909090909091","14.6217782217782","15.2454545454545","15.8470529470529","16.4085914085914","16.9186813186813","17.3693306693307","17.7666333666334","18.1307692307692","18.4912087912088","18.8693306693307","19.2712287712288","19.6921078921079","20.130969030969","20.5832167832168","21.044955044955","21.5188811188811","22.0054945054945","22.496003996004","22.9786213786214","23.444955044955","23.8893106893107","24.3147852147852","24.7328671328671","25.1603396603397","25.6081918081918","26.0856143856144","26.5867132867133","27.0894105894106","27.5627372627373","27.9871128871129","28.3508491508492","28.6681318681319","28.9764235764236","29.3278721278721","29.7593406593407","30.2835164835165","30.8861138861139","31.5441558441558","32.2216783216783","32.8914085914086","33.5465534465534","34.1917082917083","34.8238761238761","35.4425574425574","36.0469530469531","36.6344655344655","37.2015984015984","37.7463536463536","38.2671328671329","38.7631368631369","",
"Bosnia and Herzegovina","BIH","Population density (people per sq. km of land area)","EN.POP.DNST","","64.2567843137255","65.5256666666667","66.7934509803922","68.0016274509804","69.1097254901961","70.0974901960784","70.9803333333333","71.7969019607843","72.6045882352941","73.443862745098","74.3323137254902","75.2549411764706","76.1809607843137","77.0643725490196","77.8746666666667","78.5962941176471","79.2475098039216","79.8721568627451","80.5320588235294","81.269137254902","82.0602745098039","82.8757450980392","83.7372156862745","84.672568627451","85.677","86.8325490196078","88.073431372549","89.0736666666667","89.3971764705882","88.7646274509804","87.0176078431373","84.00720703125","80.88216796875","77.97375","75.7671484375","74.42673828125","73.8155078125","73.7480078125","73.91384765625","74.0796484375","74.21380859375","74.38177734375","74.55689453125","74.7240625","74.87064453125","74.97078125","75.0081640625","74.99509765625","74.955703125","74.9073828125","74.8498046875","74.77380859375","74.67837890625","74.5616015625","74.4221875","",
"Belarus","BLR","Population density (people per sq. km of land area)","EN.POP.DNST","","40.7770459475449","41.1749556300532","41.5955038453954","42.0243738907513","42.4472490633011","42.8736738315914","43.3131926641688","43.7514888582134","44.1742457109051","44.5671465194242","44.9397357523171","45.3015578781305","45.6382961940446","45.9356339972392","46.1792545848945","46.3961743245908","46.6525340169592","46.9581936501676","47.249063301124","47.5399329520805","47.8702425557089","48.1956221652534","48.5259317688819","48.8562413725104","49.1766909879708","49.5119305856833","49.8471701833958","49.990140011832","50.1380398343522","50.2317097219483","50.2563596923684","50.3648195622165","50.4782094261487","50.4190494971406","50.2563596923684","50.0887398935121","49.8767501478998","49.6401104318675","49.4317590218892","49.1994182606981","48.9476878327746","48.6394911995267","48.3002958142287","47.9766579557221","47.6453926933886","47.3382158698866","47.1215032035485","46.9590192212913","46.8729168721033","46.7746821094135","46.6865704006702","46.6438075994283","46.651209896013","46.6931693854418","46.767611256222","",
"Belize","BLZ","Population density (people per sq. km of land area)","EN.POP.DNST","","4.15173169662429","4.26957474791758","4.39131959666813","4.51863217886892","4.65238930293731","4.793686979395","4.94077159140728","5.08816308636563","5.22840859272249","5.3563787812363","5.47093380096449","5.57422183252959","5.66830337571241","5.7565103024989","5.84221832529592","5.92481367821131","6.00574309513371","6.0925909688733","6.19500219202104","6.31964050854888","6.46935554581324","6.64173608066637","6.83121437965804","7.02946076282332","7.22998684787374","7.4340201665936","7.642525208242","7.84853134590092","8.04340201665936","8.2223586146427","8.37908811924594","8.51911442349846","8.66352476983779","8.84164839982464","9.07330118369136","9.36755808855765","9.71538798772468","10.0959666812801","10.4789127575625","10.8422621657168","11.1788250767207","11.4950460324419","11.7988601490574","12.1036825953529","12.4190705830776","12.7466462078036","13.0821131082858","13.4224024550636","13.7626041209996","14.0994739149496","14.4319596668128","14.7613765892153","15.0895659798334","15.418939061815","15.7512932924156","",
"Bermuda","BMU","Population density (people per sq. km of land area)","EN.POP.DNST","","910","932","954","978","1002","1020","1040","1060","1080","1100","1092","1084","1076","1068","1060","1064","1068","1072","1076","1093.4","1101","1108.98","1118.6","1128.46","1137.96","1147.64","1156.98","1166.94","1176.82","1186.52","1180.42","1171.9","1178.2","1186.4","1194.92","1202.58","1209.94","1218.86","1225.7","1236.66","1250.08","1258.24","1266.5","1274.8","1283.08","1290.46","1297.76","1305.46","1312.72","1302.48","1291.28","1295.96","1300.02","1302.78","1304.7","",
"Bolivia","BOL","Population density (people per sq. km of land area)","EN.POP.DNST","","3.4753207791009","3.54296686051879","3.61247761469584","3.68397950706176","3.7575833102557","3.83334717991323","3.91131357887935","3.99156835594941","4.07420289855073","4.15930397858396","4.24683467183606","4.33683190252008","4.4295301393889","4.52522200683098","4.62407366380504","4.7261451121573","4.83123511492661","4.93890888950429","5.04857657158682","5.15976368503646","5.27240653558571","5.38649127665467","5.50167266685129","5.61755654020124","5.73391396658359","5.85054278593188","5.967632234838","6.08583679497831","6.20607957167913","6.32903720114465","6.4548333794886","6.58330933259485","6.71450567709776","6.84839287362688","6.98487584233361","7.12401458506416","7.26563278870119","7.40908058709499","7.55350318471338","7.69824794609065","7.84305178620881","7.98794701375427","8.13294562909628","8.27816855903259","8.42370996030647","8.56950521554509","8.715482322533","8.86173359180282","9.00839933536417","9.15558478722422","9.30327517769778","9.4514557370996","9.60023169943691","9.74973414566602","9.90003230868642","",
"Brazil","BRA","Population density (people per sq. km of land area)","EN.POP.DNST","","8.9382192688804","9.21347919513193","9.49594682548988","9.781099861931","10.0656439112051","10.3485927491045","10.630795727279","10.9130750382262","11.1969584141926","11.4837096531046","11.7732174861871","12.0654106057089","12.3616961429218","12.6638551160904","12.9731356497977","13.2895671764292","13.6126538918946","13.9423547583553","14.2784691330846","14.6204443811661","14.9683281208499","15.3209633961623","15.6750589245933","16.0263588549606","16.3716362731421","16.7100143094038","17.041767546368","17.3663599796127","17.6835774466568","17.9936137705279","18.2955600169416","18.5901419454568","18.8812606632576","19.1741832512975","19.4726403242827","19.7775049233442","20.0874638376481","20.4012474067197","20.7166984520479","21.0317655602802","21.3467824180978","21.6609906031725","21.9698807390161","22.2676771386935","22.5503808263561","22.8158706362899","23.065481195577","23.3029951639958","23.5340994527491","23.7629673587664","23.9906945803731","24.2161035828546","24.4383770791109","24.6559519223176","24.8676772583374","",
"Barbados","BRB","Population density (people per sq. km of land area)","EN.POP.DNST","","538.776744186046","540.893023255814","543.225581395349","545.458139534884","547.379069767442","548.937209302326","550.279069767442","551.625581395349","553.281395348837","555.458139534884","558.227906976744","561.490697674419","565.06976744186","568.695348837209","572.16976744186","575.451162790698","578.56976744186","581.476744186047","584.130232558139","586.504651162791","588.558139534884","590.316279069767","591.895348837209","593.476744186047","595.183720930233","597.06511627907","599.090697674419","601.218604651163","603.381395348837","605.520930232558","607.630232558139","609.73023255814","611.839534883721","613.988372093023","616.190697674419","618.46511627907","620.8","623.137209302326","625.395348837209","627.53023255814","629.502325581395","631.346511627907","633.16511627907","635.095348837209","637.239534883721","639.627906976744","642.218604651163","644.918604651163","647.595348837209","650.153488372093","652.562790697674","654.837209302326","656.983720930233","659.023255813953","660.96511627907","",
"Brunei Darussalam","BRN","Population density (people per sq. km of land area)","EN.POP.DNST","","16.2593927893738","17.0024667931689","17.7703984819734","18.5831119544592","19.4544592030361","20.3889943074004","21.3814041745731","22.4242884250474","23.5056925996205","24.6165085388994","25.7525616698292","26.9138519924099","28.0962049335863","29.2969639468691","30.5121442125237","31.742504743833","32.9840607210626","34.223339658444","35.4432637571158","36.6332068311195","37.7867172675522","38.9110056925996","40.0252371916509","41.1561669829222","42.3242884250474","43.5328273244782","44.7779886148008","46.0626185958254","47.388614800759","48.7550284629981","50.1641366223909","51.6108159392789","53.077229601518","54.5394686907021","55.9791271347249","57.3907020872865","58.7753320683112","60.1277039848197","61.4444022770398","62.7237191650854","63.9609108159393","65.158064516129","66.3296015180266","67.4952561669829","68.6696394686907","69.8576850094877","71.0548387096774","72.2554079696395","73.449715370019","74.6303605313093","75.7956356736243","76.9472485768501","78.0833017077799","79.2018975332068","80.3013282732448","",
